author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,url,description,name,location,verified,created_at.y,username
1190626996700819456,es,2021-04-20T23:22:38.000Z,1384648735716687874,@oravlaaznog @elaval @PUV12036220 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis No voy a eso.. Algunos creerán q la vacuna es buena otros creemos que no... pero no estoy discutiendo ese punto ni quiero hacerlo.. Hasta el momento lo único que tengo prueba concreta que la vacuna no inmuniza como cree el señor que twuiteo,0,1,4,0,"",Antinom. Patriota AntiBorregos. Nunca de izquierda. Divorciada de la derecha.Ya no despertaron. Haz lo que quieras es tu libre albedrío #NoMasONU,LaPerlaDelSur.,"",FALSE,2019-11-02T13:49:48.000Z,Perlamoralescu1
1190626996700819456,es,2021-04-21T00:20:36.000Z,1384663323006930945,@oravlaaznog @elaval @PUV12036220 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis Ok como digas campeón... Y si soy feliz.. Espero q lo seas tu tb... Bendiciones,0,0,1,0,"",Antinom. Patriota AntiBorregos. Nunca de izquierda. Divorciada de la derecha.Ya no despertaron. Haz lo que quieras es tu libre albedrío #NoMasONU,LaPerlaDelSur.,"",FALSE,2019-11-02T13:49:48.000Z,Perlamoralescu1
1190626996700819456,es,2021-04-20T23:02:51.000Z,1384643756285218820,@PUV12036220 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis @elaval Inmunizados?... Perdón pero mi papá se puso la segunda dosis el 28 de marzo y ayer lo hospitalizaron,11,7,11,2,"",Antinom. Patriota AntiBorregos. Nunca de izquierda. Divorciada de la derecha.Ya no despertaron. Haz lo que quieras es tu libre albedrío #NoMasONU,LaPerlaDelSur.,"",FALSE,2019-11-02T13:49:48.000Z,Perlamoralescu1
1191008056785682434,es,2021-04-21T01:22:01.000Z,1384678778153185280,@jiros @jmanalich Es VETERINARIA,0,1,0,0,"","Amante del deporte 🎾🏀🏈⚽️🇨🇱
#NoMasONU",Arturo 5.0 💪😉⚓,"",FALSE,2019-11-03T15:04:16.000Z,Don_Arturo1879
1191008056785682434,en,2021-04-21T01:54:17.000Z,1384686898170449922,@GiierkevonMar @jmanalich Flaite  CTM,0,0,0,0,"","Amante del deporte 🎾🏀🏈⚽️🇨🇱
#NoMasONU",Arturo 5.0 💪😉⚓,"",FALSE,2019-11-03T15:04:16.000Z,Don_Arturo1879
1193790810036285440,es,2021-04-21T03:32:17.000Z,1384711562498387968,"@GonzalezSanteli @gvillarroel09 @jmanalich Estimada, no es negatividad. Simplemente tener cuidado con generar falsas espectativas. Recordemos q éste señor desde el comienzo de la pandemia nos ha llenado con palabras, y los hechos han demostrado lo contrario. Debemos encontrar propia formula, ya q somos culturas diferentes",0,0,0,0,"","👉 Life's most persistent and urgent question is, What are you doing for others? - MLK",Lau® 👊🏼 (Te sigo),"Toronto, Ontario",FALSE,2019-11-11T07:21:43.000Z,LautaroNanco
1195784556781195266,es,2021-04-21T00:38:43.000Z,1384667882739613699,"@jmanalich En Israel ya no es obligatorio el uso de mascarillas al aire libre y reabrieron todas las escuelas 👏👏 gobierno cumplió su palabra de poner fin a restricciones ⛔ con cierto % de vacunados 🙏
https://t.co/ZlaaJyof4T",1,0,2,0,"",Motero Cincuentón ochentero Patriota Republicano💯🍕🌭🍔 🧀 🇨🇱,itajuschile,"Metropolitana de Santiago, Chi",FALSE,2019-11-16T19:24:01.000Z,itajuschile
1196886738519678976,und,2021-04-21T00:37:09.000Z,1384667485539119105,@jmanalich https://t.co/a4ZMLrVPbZ,0,0,1,0,"","",Marco Saldías Rivera,"",FALSE,2019-11-19T20:24:12.000Z,marcosaldiasr
119724439,und,2021-04-21T01:54:36.000Z,1384686979535736832,@jmanalich https://t.co/yWLQXfkaMY,0,0,0,0,"","",PROPIEDADES ContactoSur,Región de Los Lagos,FALSE,2010-03-04T13:13:49.000Z,JCCONTACTOSUR
119724439,und,2021-04-21T01:54:04.000Z,1384686844311449602,@jmanalich https://t.co/IKEtPhUKjG,0,0,0,0,"","",PROPIEDADES ContactoSur,Región de Los Lagos,FALSE,2010-03-04T13:13:49.000Z,JCCONTACTOSUR
119724439,und,2021-04-21T01:54:18.000Z,1384686901190397954,@jmanalich https://t.co/CJHyxr7lXY,0,0,0,0,"","",PROPIEDADES ContactoSur,Región de Los Lagos,FALSE,2010-03-04T13:13:49.000Z,JCCONTACTOSUR
1205524164347662337,es,2021-04-21T03:16:47.000Z,1384707661162237953,"@Miguel99370186 @ccruzcontreras @iturriagaignac2 @jmanalich Miguel, pienso lo mismo.",0,0,1,0,"","",Salvemos Chile 🇨🇱," Chile, Santiago, Providencia",FALSE,2019-12-13T16:26:22.000Z,SalvemosChile5
1205524164347662337,es,2021-04-20T23:40:47.000Z,1384653300331646978,@iturriagaignac2 @jmanalich ¿Qué puede ser más estúpido que meter un líquido en tu cuerpo el cual modificará seriamente tu genética?,0,1,0,0,"","",Salvemos Chile 🇨🇱," Chile, Santiago, Providencia",FALSE,2019-12-13T16:26:22.000Z,SalvemosChile5
1205524164347662337,es,2021-04-21T00:05:12.000Z,1384659445314109442,"@iturriagaignac2 @jmanalich Existe demasiada información, no hay necesidad de ser conspiranoicos.",0,1,1,0,"","",Salvemos Chile 🇨🇱," Chile, Santiago, Providencia",FALSE,2019-12-13T16:26:22.000Z,SalvemosChile5
