author_id,text,id,lang,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,url,created_at.y,description,verified,username
52626317,@LobaP_ Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/1TNX1kslZr,1384707811389722626,es,2021-04-21T03:17:23.000Z,9,1,8,1,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Enriprimero @ElinaOliva @sebastianpinera Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/1TNX1kslZr,1384707650500403200,es,2021-04-21T03:16:45.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Lusaco0 @ElinaOliva Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,1384707412670795778,es,2021-04-21T03:15:48.000Z,2,0,1,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@christianpviera Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/XRTHg5YO9n,1384694046552203265,es,2021-04-21T02:22:41.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,"@alexis88614364 @mauricio_weibel @bettyflopy @PPD_Chile @PDC_Chile @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista De acuerdo. Pero son los únicos que lo pueden sacar, ya que nosotros no salimos a tomarnos las calles. Nosotros lo tenemos ahí",1384688159016067078,es,2021-04-21T01:59:18.000Z,0,1,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@_felipecofre Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/Oz0OzY9EeU,1384687881655042059,es,2021-04-21T01:58:11.000Z,0,0,2,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Francis59320797 @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/fUcAyF4dbf,1384685412984279041,es,2021-04-21T01:48:23.000Z,0,0,1,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@UWeones @ElinaOliva Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/pYQ9Z33oyp,1384687711697608705,es,2021-04-21T01:57:31.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@UATVNoticias @BlancaEwert1 Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/1TNX1kslZr,1384695953018474498,es,2021-04-21T02:30:16.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@alberto2017cruz @ElinaOliva Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/Pu7e75TJk2,1384695786060013570,es,2021-04-21T02:29:36.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@PiensaPrensa @bettyflopy @sebastianpinera @hernan_sr Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/uqYYXvDXmW,1384686904549986307,es,2021-04-21T01:54:18.000Z,1,0,1,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@primeralineare1 @BlancaEwert1 Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/EGLTtrhajb,1384694980070027264,es,2021-04-21T02:26:24.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@elchedelosgays @BlancaEwert1 @PrimeraLineaTw @RadioTVLiberaci @Radio19deAbril @rvfradiopopular @prensaopal @PamJiles @Pablo_Maltes @GAMBA_CL @su_opazo @EnidSoledad Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/hA0bBxS8y2,1384694777007026176,es,2021-04-21T02:25:35.000Z,0,0,2,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@FreckIed1 Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/dVFu6WAtDn,1384694400039653378,es,2021-04-21T02:24:06.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@teacher_andy @BlancaEwert1 Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/hPf1YBQmX1,1384694265851297793,es,2021-04-21T02:23:34.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@GiorgioJackson Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/6toLeNbJqe,1384694148557639686,es,2021-04-21T02:23:06.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Maritzapruebo Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/y5pqnNVkDr,1384686365309341705,es,2021-04-21T01:52:10.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@DonLibrotecario Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/J8p7kaEnMO,1384686112812277760,es,2021-04-21T01:51:10.000Z,1,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@mauricio_weibel Vic Mackenna 1200. Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/SxPcFY5r25,1384685872096894977,es,2021-04-21T01:50:12.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Jesus_Enrique88 @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/3LtxGjy0Ic,1384683070494756864,es,2021-04-21T01:39:04.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@sitiodelsuceso @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/OSrk79EYZP,1384685407749746692,es,2021-04-21T01:48:22.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@jorque2224 @BlancaEwert1 @christianpviera @pelaorodrigorc Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/tX5QQUrUgJ,1384687589224030210,es,2021-04-21T01:57:02.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@NYC_Prod @sebastianpinera @TRIBCONST_CHILE @PortalPortuario Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/wDvPcQ9GRg,1384687395556184065,es,2021-04-21T01:56:16.000Z,5,0,3,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@isy_pochi @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/uVBDGjxcuX,1384682525252100097,es,2021-04-21T01:36:54.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@pipecirano @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/9F1nbsJQJE,1384684968601956356,es,2021-04-21T01:46:37.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@mauricio_weibel @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/lTQOVnPJcO,1384686815374974976,es,2021-04-21T01:53:57.000Z,0,1,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@EPInforma @PedroAbarcaPRO Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/KLcXmA2gpr,1384684019024072704,es,2021-04-21T01:42:50.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Patriick_Niico @bettyflopy @sebastianpinera Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/kZr1gDOSkL,1384686702233624582,es,2021-04-21T01:53:30.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@PaulystiK @bettyflopy @sebastianpinera @GobiernodeChile Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/Z3oc1VIWNQ,1384686584910553089,es,2021-04-21T01:53:02.000Z,0,0,1,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@EPInforma @PedroAbarcaPRO Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/PHZ2obCEYv,1384683645550608384,es,2021-04-21T01:41:21.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@urriaangel @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/FpaOH6VYfS,1384683492513026051,es,2021-04-21T01:40:45.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Jesus_Enrique88 @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/0xlI3v8Pwe,1384683313462394883,es,2021-04-21T01:40:02.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Chileokulto @ElinaOliva @sebastianpinera Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/0xp4i3sZRd,1384683892226117632,es,2021-04-21T01:42:20.000Z,2,0,7,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@RadioTVLiberaci @PedroAbarcaPRO Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/lWqzL0otwP,1384682963997184002,es,2021-04-21T01:38:39.000Z,20,0,17,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@RadioTVLiberaci @PedroAbarcaPRO Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/tfeI6rUL1V,1384682837199097863,es,2021-04-21T01:38:09.000Z,2,0,2,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Gonaraya @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/E4QU9Sy71E,1384685064827572224,es,2021-04-21T01:47:00.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@isy_pochi @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/426ctknNRB,1384682663089524739,es,2021-04-21T01:37:27.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Luthiien @bettyflopy Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/uBj2Fc0IAK,1384682361577787392,es,2021-04-21T01:36:15.000Z,0,0,1,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Venusiana__ @PedroAbarcaPRO @PiensaPrensa @ChalecosAmarill @FpvrPrensa @Chile_Alerta @chileconvoca @RadioTVLiberaci @primeralineare1 Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/YLE4pDMT0e,1384682239791976448,es,2021-04-21T01:35:46.000Z,30,1,36,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@jorbritoh Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/tC250SyWH9,1384681836903796736,es,2021-04-21T01:34:10.000Z,0,0,2,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@PiensaPrensa @PedroAbarcaPRO Escuchan? #AcusaciónConstitucionalAPiñera. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/SYD36v36N3,1384683780099694594,es,2021-04-21T01:41:54.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,"Entienden, no? #AcusacionConstitucionalAPiñeraAhora. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/pwLka3HqNI",1384680505510088708,es,2021-04-21T01:28:53.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@Cristianofxx @bettyflopy Escuchan? #AcusacionConstitucionalAPiñeraAhora. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista,1384681318936715264,es,2021-04-21T01:32:07.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
52626317,@PiensaPrensa @PedroAbarcaPRO Escuchan? #AcusacionConstitucionalAPiñeraAhora. @PPD_Chile  @PDC_Chile   @PRadicalcl @elfrente_amplio @PCdeChile @ecologistachile @IgualdadPartido @losPROgresistas @FedRegionalista @ComunesCL @Liberales_Chile @la_convergencia @phumanista https://t.co/0Qpbvkhq68,1384681274036662275,es,2021-04-21T01:31:56.000Z,0,0,0,0,Eduardo Villalobos #NuevaConstitucion,"",2009-07-01T03:58:23.000Z,Somos arquitectos de nuestro  propio destino,FALSE,edovillalobosf
56758518,@Naty_campusano @gabrielboric @la_convergencia @FuerzaComunCL @RDemocratica @MarielaSerey @Ma_joseOyarzun @gonzalowinter @LatorreJI @GaelDiputada @Alo__arellano @javierapelo_ @IgnacioAchurra @DiegoPardow @GiorgioJackson Veo al Boric y vomito.,1384661132141543424,es,2021-04-21T00:11:54.000Z,0,0,0,0,Francisco González G,"",2009-07-14T17:36:20.000Z,"",FALSE,quilpue9
61650693,"@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra Ustedes son cómplices de Piñera, sus votos apoyaron las violaciones a DDHH y todas sus leyes represivas. Son cómplices del hambre y la miseria de todo un pueblo.
#QueSeVayanTodos 
#EstallidoSocial2 
#tercerRetiroyPiñerapalaCasa",1384684540094988288,es,2021-04-21T01:44:55.000Z,0,0,0,0,Antonio Aravena,"",2009-07-31T01:06:12.000Z,"",FALSE,AntonioAravena
61860897,@la_convergencia @Alo__arellano @GaelDiputada @gonzalowinter @diego_ibanezc @gabrielboric @vg_matias @iamjaimefuentes @RELE_CIDH Amarillos.,1384666956792537089,es,2021-04-21T00:35:03.000Z,0,0,0,0,Asamblea Constituyente,"",2009-07-31T20:01:50.000Z,Ningún mov. politico ni menos religiones. No pertenezco a ningún grupo. Solo del pueblo. Izquierdas y derechas es una mentira.,FALSE,taxusrock
61860897,@la_convergencia @eldesconcierto @thecliniccl @thetimesCL @biobio @Cooperativa @adnradiochile @uchileradio @radiousach @CNNChile Vamos arando dijo la mosca.,1384655629072179202,es,2021-04-20T23:50:02.000Z,0,0,0,0,Asamblea Constituyente,"",2009-07-31T20:01:50.000Z,Ningún mov. politico ni menos religiones. No pertenezco a ningún grupo. Solo del pueblo. Izquierdas y derechas es una mentira.,FALSE,taxusrock
61860897,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra https://t.co/VnkMzNXoi3,1384655989379579905,und,2021-04-20T23:51:28.000Z,0,0,0,0,Asamblea Constituyente,"",2009-07-31T20:01:50.000Z,Ningún mov. politico ni menos religiones. No pertenezco a ningún grupo. Solo del pueblo. Izquierdas y derechas es una mentira.,FALSE,taxusrock
61860897,@la_convergencia @eldesconcierto @thecliniccl @thetimesCL @biobio @Cooperativa @adnradiochile @uchileradio @radiousach @CNNChile https://t.co/VnkMzNXoi3,1384655952146804739,und,2021-04-20T23:51:19.000Z,0,0,0,0,Asamblea Constituyente,"",2009-07-31T20:01:50.000Z,Ningún mov. politico ni menos religiones. No pertenezco a ningún grupo. Solo del pueblo. Izquierdas y derechas es una mentira.,FALSE,taxusrock
68457848,@la_convergencia @gonzalowinter @gabrielboric @GaelDiputada @Alo__arellano @ConySchon @mgoyenechea @pgselles @Naty_campusano @IgnacioAchurra https://t.co/XksVxQj6gq,1384670283726983168,und,2021-04-21T00:48:16.000Z,0,0,1,0,Carlos Villagra,"",2009-08-24T17:19:34.000Z,"Si miras mucho atrás, a ninguna parte llegarás.",FALSE,cvillagra69
