author_id,lang,text,id,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,username,description,url,created_at.y,location,verified
120396105,und,#TercerRetiroAfpONoHayVotos @sebastianpinera #LaVariantePiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/wSvHy0AI52 https://t.co/G6kg13ury2,1384676549304229888,2021-04-21T01:13:10.000Z,0,0,0,0,tommy shelby,blaskhufu,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",2010-03-06T09:16:34.000Z,chile,FALSE
120396105,und,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/C8JdLSHfNx,1384667204067680256,2021-04-21T00:36:01.000Z,0,0,0,0,tommy shelby,blaskhufu,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",2010-03-06T09:16:34.000Z,chile,FALSE
120396105,und,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/30wTkQiqbA,1384666126878130182,2021-04-21T00:31:45.000Z,0,0,0,0,tommy shelby,blaskhufu,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",2010-03-06T09:16:34.000Z,chile,FALSE
120396105,und,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/sKnaeLFxrp,1384667338897825792,2021-04-21T00:36:34.000Z,0,0,0,0,tommy shelby,blaskhufu,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",2010-03-06T09:16:34.000Z,chile,FALSE
120396105,und,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/ehhsM4tRQZ,1384665638417969152,2021-04-21T00:29:48.000Z,0,0,1,0,tommy shelby,blaskhufu,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",2010-03-06T09:16:34.000Z,chile,FALSE
120396105,und,#TercerRetiroAfpONoHayVotos @sebastianpinera #variantepiñera @ivanmoreirab @mentiraslared @fuentesilva2 @ContgoenlManana @Camara_cl @Senado_Chile @ProvosteYasna @ximerincon @felipeharboe @biobio @Insulza @gabrielboric @SenadoresRN @diputadosudi @PamJiles @carolinagoic https://t.co/ypjPULpY9a,1384665730193498112,2021-04-21T00:30:10.000Z,0,0,0,0,tommy shelby,blaskhufu,"ni d izquierda ni d derecha,equilibrio,en todo orden d cosas,mi vida es mi familia,Cuando la verdad se digna venir,su hermana libertad no estará lejos.","",2010-03-06T09:16:34.000Z,chile,FALSE
122154272,es,@felipeharboe Éso no más,1384720917079728130,2021-04-21T04:09:28.000Z,0,0,0,0,Salvador Reyes L,SalvadorRL,Asesorías en Gestión Comercial / Lectura de Registros Akáshicos,"",2010-03-11T19:39:26.000Z,Chile,FALSE
1226928466601357312,es,@felipeharboe Oye pelmazo no hay vacunas en las comunas populares (dónde vive la gran mayoría de las personas) y más encima el empleador no está obligado a autorizar que vayas a vacunarte,1384693083145752579,2021-04-21T02:18:52.000Z,1,0,1,0,Alexis_sebastian,Pipesebastian3,En este mundo de sombra y de luz la verdad se logra ocultar pero siempre suele llegar alguien que no la deja de buscar... APRUEBO+CC,"",2020-02-10T17:58:50.000Z,"",FALSE
1243916204168880135,es,@felipeharboe Los temas relevantes pareciera no interesarles a la #PrensaBasura,1384739644940726273,2021-04-21T05:23:53.000Z,0,0,0,0,Esteban Oroz,EstebanOroz,"Ingeniero Comercial, 
Emprendedor
#PYME","",2020-03-28T15:01:57.000Z,"",FALSE
1246962737705558017,es,"@felipeharboe "" Corpesca """,1384706386286759938,2021-04-21T03:11:43.000Z,0,0,0,0,Antonio Fuentes Ricardo,Antonio73123007,cuando la dictadura es un echo.... la revolución se vuelve un derecho....,https://t.co/BjeeebkNsE,2020-04-06T00:48:09.000Z,el campo santo del crematorio ,FALSE
1265426702756347908,es,@felipeharboe La televisión hace rato que no suma Harboe.,1384707507831070720,2021-04-21T03:16:11.000Z,0,0,0,0,Chileno,Chileno17039890,"Hombre Chileno, gracias al esfuerzo propio..profesional ,de muchos y buenos amigos, aportando siempre para el bien de mi país...me siguen y los sigo","",2020-05-26T23:37:06.000Z,"",FALSE
1268713606872473601,es,@felipeharboe Weón CORRUPTO Y CHANTA!!!! https://t.co/aWZSnlRljW,1384696800578265090,2021-04-21T02:33:38.000Z,1,0,1,0,Pelao,Pelao93709051,"","",2020-06-05T01:18:03.000Z,"",FALSE
1282576396355874817,es,@felipeharboe Callate pobre weon estamos protestando por el 10 % y el sale con las vacunas traidor infeliz,1384693447513329665,2021-04-21T02:20:18.000Z,0,0,1,0,José Cazorla,JosCazorla5,Cantante,"",2020-07-13T07:23:57.000Z,"",FALSE
1289425377367142400,es,@lonelywolf2000 @JICVgmailcom1 @Carabdechile @radiocarab @inddhh @Xchong @urrutilaubreaux @PJudicialChile @fiscalesdechile @FiscaliadeChile @MagistradosCL @fiscaliaoriente @MinjuDDHH @SubseDDHH @Senado_Chile @HernanLarrainF @jaimebellolio @katymartorell @felipeharboe @min_interior @PDI_CHILE Apoyó @Carabdechile q falta de Respetó Sres.,1384589404505841666,2021-04-20T19:26:53.000Z,1,0,1,0,Graciela Cortz1,GCortz1,"El Limite No Esta en el Género si no en Tú Mente.
Por Chile siempre Libre y Democratico.
Voy por el Rechazo🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱🇨🇱 Juntos Nos Seguimos🇨🇱","",2020-08-01T04:59:16.000Z,"",FALSE
1304270718184697856,es,"@felipeharboe no hay vacunas, llegan en próximas semanas",1384730706283270151,2021-04-21T04:48:22.000Z,0,0,0,0,María Manuela DePalma,treintonarocket,"Ing. Informática , Especialista en IA & IOT #AprueboTooElRato #Apruebo",https://t.co/gkLUejlr4d,2020-09-11T04:09:26.000Z,Las Condes ,FALSE
1329752894766260227,es,@felipeharboe Ohhh de cuando acá te preocupa la salud pública ....o es necesario mandarse un volador de luces ?. #noeresunaporteparachile.,1384711591946559489,2021-04-21T03:32:24.000Z,0,0,0,0,Silvia,Silvia76216291,"","",2020-11-20T11:46:17.000Z,"",FALSE
1346918499222839296,es,@rigaete @felipeharboe Acaba de iniciar los Juegos del hambre este miserable cabron. https://t.co/3vTJF6uYsG,1384693089969840129,2021-04-21T02:18:53.000Z,0,0,0,0,Ricardo,Ricardo10729322,"","",2021-01-06T20:36:42.000Z,"",FALSE
135599487,es,@felipeharboe Piñera acaba de prender la mecha,1384692990359207937,2021-04-21T02:18:29.000Z,0,1,0,0,ricardo jorge gaete,rigaete,"","",2010-04-21T19:25:00.000Z,"",FALSE
1365891609120940035,und,"@lonelywolf2000 @Carabdechile @radiocarab @inddhh @Xchong @urrutilaubreaux @PJudicialChile @fiscalesdechile @FiscaliadeChile @MagistradosCL @fiscaliaoriente @MinjuDDHH @SubseDDHH @Senado_Chile @HernanLarrainF @jaimebellolio @katymartorell @felipeharboe @min_interior @PDI_CHILE #FuerzaCarabineros 
#YoApoyoaCarabinerosdeChile",1384585301608202240,2021-04-20T19:10:34.000Z,1,0,1,0,JEANNETTE IVONNE💚💚💚💚,JICVgmailcom1,"YO APOYO A CARABINEROS DE CHILE.💚💚💚💚🇨🇱🇨🇱🇨🇱🇨🇱.LA VIDA ES BELLA,NICHOLAS.","",2021-02-28T05:09:15.000Z,"",FALSE
1450338145,es,@felipeharboe Es cierto que recibiste este dinero?? Si o no... te lo he preguntado tantas veces que al final uno llega a creer en los dichos: “ el que calla otorga”. https://t.co/3vLzGwEyIA,1384716068040622080,2021-04-21T03:50:12.000Z,0,0,0,0,Erika,Eripinein,"","",2013-05-23T01:59:37.000Z,"",FALSE
147837400,es,"@felipeharboe Con mi edad y los plazos de años por semana, me corresponde como el 2025... jajaja",1384734880228159488,2021-04-21T05:04:57.000Z,0,0,0,0,Astuzep,astuzep,"","",2010-05-25T05:07:15.000Z,Calama,FALSE
1594568887,und,@lonelywolf2000 @Carabdechile @radiocarab @inddhh @Xchong @urrutilaubreaux @PJudicialChile @fiscalesdechile @FiscaliadeChile @MagistradosCL @fiscaliaoriente @MinjuDDHH @SubseDDHH @Senado_Chile @HernanLarrainF @jaimebellolio @katymartorell @felipeharboe @min_interior @PDI_CHILE https://t.co/6WaN5YxWZ8,1384599941713174530,2021-04-20T20:08:45.000Z,1,0,0,0,Teco,tecobravo,"Siempre junto a Nuestras FFAA, Carabineros y PDI. !!!","",2013-07-15T00:05:58.000Z,"",FALSE
161464819,es,@felipeharboe Ladron y mafioso,1384704999586942977,2021-04-21T03:06:13.000Z,0,0,0,0,Rodrigo Espinoza,proyectopusanga,comenzando,"",2010-06-30T22:54:09.000Z,"",FALSE
202493723,es,"@felipeharboe Está el desastre gracias a las ratas del #PartidoPorlaDelincuencia que protegieron al #Interdicto desde el congreso y ahora quieren redactar una constitución corrupta para él 
#EresParteDelProblema #NoMasPiñeristas #RatasPiñeristasFuera",1384700607806779393,2021-04-21T02:48:46.000Z,0,0,0,0,Mario Ch.,MariochE19,"Libre educando y educador, por oficio. Aficionado y Apasionado por la vida y la justicia. Pichanguero por insistencia.","",2010-10-14T04:37:25.000Z,"",FALSE
202493723,es,@apruebonuevacc @Desamor_De_Luna @felipeharboe @CHICASDECALIPSO En estos momentos caseroleo en todo Chile contra el canalla de Piñera y sus ratas miserables del #PartidoPorlaDelincuencia que lo sostienen desde el congreso y quieren escribir una constitución corrupta,1384679742603988993,2021-04-21T01:25:51.000Z,0,0,0,0,Mario Ch.,MariochE19,"Libre educando y educador, por oficio. Aficionado y Apasionado por la vida y la justicia. Pichanguero por insistencia.","",2010-10-14T04:37:25.000Z,"",FALSE
211744653,es,@Cutchile @felipeharboe @FIEL_Chile @Barbara_figue @ciudadanatamara @NolbertoDiaz @JoseManuelDiazz @FabCaballero @secregeneralCUT @CSA_TUCA Esperando que la Cut despierte y nos acompañe como los portuarios 10%,1384696339745886209,2021-04-21T02:31:48.000Z,0,0,0,0,marcela vergara,marcelillavn,"me gusta la música de sabina, serrano y serrat , el cine etc .3 hij@s y 2 sobrinas que amo infinitamente y yo no voté por él.","",2010-11-04T03:25:47.000Z,Chile,FALSE
242151388,es,"@felipeharboe @lagosweber @PPD_Chile teniendo tantos senadores para elegir, xq votar x uno que defiende a un gobierno que ha sido acusado por la  @ONU_derechos de violar los DDHH? Como dice Marcela se están riendo en nuestra cara! https://t.co/zqMiwHkrNF",1384709409499230209,2021-04-21T03:23:44.000Z,0,0,0,0,Carola de P.,acmedep,"Admiradora de la vida y de la PAZ. Amo Chile! Amor en el Mundo!
Sonríe 😉","",2011-01-24T02:26:41.000Z,"",FALSE
2654595864,und,@felipeharboe https://t.co/kSxM028uIA,1384695546816958465,2021-04-21T02:28:39.000Z,0,0,0,0,SANDRA PATRIOTA#OgullosaSerDel22%,sd_castillo,"","",2014-07-17T18:57:01.000Z,"San Antonio, TX EEUU. ",FALSE
2719793032,es,Cuanto chileno pasandola mal x un gobierno inoperante que no ha sido capaz de dar soluciones y ven  como unica solución este tercer retiro que le puede ayudar @felipeharboe @meganoticiascl @sebastianpinera @DipCristobal #ElPeorGobiernoDeLaHistoria #TercerRetiroYa #Estallido2021 https://t.co/v1O4CRYqIX,1384703679186575361,2021-04-21T03:00:58.000Z,0,0,4,1,Jesus.francisco,panxoazulgrana,"gracias a la vida por ser iberiano

IBERIA ⭐ LOS ⭐ ANGELES 

(-i-) BANDA ⭐ AZULGRANA (-i-)","",2014-07-21T14:45:50.000Z,Los angeles chile,FALSE
2719793032,und,@meganoticiascl @rodrigosepu @felipeharboe #ElPeorGobernadorDeLaHistoria #SeVieneElEstallido #Estallido2021 https://t.co/473kpQJxdQ,1384679567487557633,2021-04-21T01:25:09.000Z,0,0,0,0,Jesus.francisco,panxoazulgrana,"gracias a la vida por ser iberiano

IBERIA ⭐ LOS ⭐ ANGELES 

(-i-) BANDA ⭐ AZULGRANA (-i-)","",2014-07-21T14:45:50.000Z,Los angeles chile,FALSE
28895039,es,@felipeharboe Pero con un año de edad por semana. Conozco gente más joven con permiso para vacunarse q no la dejan.,1384695926669910017,2021-04-21T02:30:09.000Z,0,0,0,0,lcch YOMEVACUNO/A RECUPERAR EL AGUA,lcch,"Ciudadana, mamá, traductora.  Mi candidata es Paula Narváez, pero en segunda vuelta no me pierdo: apoyo a quien gane primarias de la Izquierda.","",2009-04-04T23:34:54.000Z,Chile,FALSE
293186642,es,@felipeharboe No van a apoyar la acusación a Piñera?,1384692912487870471,2021-04-21T02:18:11.000Z,0,0,0,0,matias elicer,mdelicer,"Periodista 🎙️
Padre de Martina. 
Los únicos que generan riquezas, son las y los trabajadores. Bullanguero. #APRUEBO","",2011-05-04T22:27:09.000Z,"Santiago, Metropolitana de San",FALSE
3017055057,es,@felipeharboe Vea TV chilena si sigue mirando el cable difícil....,1384697562599501827,2021-04-21T02:36:40.000Z,0,0,0,0,M. E.,ucnegrita,Cruzada de 💙🤍,"",2015-02-04T10:41:07.000Z,"",FALSE
312342813,es,@felipeharboe A mi no me llama la atención viniendo de este nefasto gobierno.,1384693628942094339,2021-04-21T02:21:02.000Z,0,0,0,0,Carol,Carolfrancia,"","",2011-06-06T23:57:18.000Z,"",FALSE
3153727985,es,@felipeharboe Chuta yo no escucho más que la palabra Yo me vacuno !! Incluso angustia el calendario famoso porq te recalcan la edad que tienes !!!🤣🤣🤣🤣🤣,1384718784863350784,2021-04-21T04:00:59.000Z,0,0,0,0,Carola M Reinike,reinikecarola,"","",2015-04-10T13:53:07.000Z,Santiago Chile ,FALSE
31617191,es,@felipeharboe no hay stock.,1384692816178294784,2021-04-21T02:17:48.000Z,0,0,0,0,🌈Renzuc ☭⃠,renzuc17,"""Todos los seres humanos nacen libres e iguales en dignidad y derechos"" Cruzado","",2009-04-16T02:56:34.000Z,Santiago,FALSE
331314937,es,@felipeharboe @amauri_kila Como este delicuente esta destruyendo el pais por su ambicion personal esta enfermo y usted lo apoya usted no va salir en nada sabe porque porque la jente esta informada como actua defiende los interese de los delicuentes como luksik ladron de agua hracias a las redes sociales,1384660175349485570,2021-04-21T00:08:06.000Z,0,0,0,0,psilvati,psilvati,"","",2011-07-08T00:13:24.000Z,"",FALSE
362524461,es,@felipeharboe Un ex parlamentario como @felipeharboe no hace comentarios por el tercer retiro? Me di el trabajo de buscar en sus tweets...Nada. (Que será?),1384694370729930753,2021-04-21T02:23:59.000Z,1,1,2,0,Sergio Galdames,sgaldames,NIHIL DIFFICILE VOLENTI,"",2011-08-26T14:59:35.000Z,"Concepción, Chile",FALSE
362524461,es,"@GonzalezPacheco @felipeharboe No entendiste mi comentario... Se valora a quienes no se suben al carro del populismo barato, ni del circo que hoy es el congreso.",1384711659462270977,2021-04-21T03:32:40.000Z,0,1,1,0,Sergio Galdames,sgaldames,NIHIL DIFFICILE VOLENTI,"",2011-08-26T14:59:35.000Z,"Concepción, Chile",FALSE
402148019,es,"@felipeharboe Pasa @felipeharboe que tu gobierno  esta preocupado de que no le toquen a las AFP.
Por estos días solo fijarán sus esfuerzos en defender la caja que mantiene a flote a bancos, empresas papeleras y minas.",1384699191197421568,2021-04-21T02:43:08.000Z,0,0,0,0,El Mecanico,castillobarraza,"Esposo de Karina, papá, mecanico,agradecido de mis padres, orgulloso de mis hijos, feliz con mis hermanos. Trabajo para que mis hijos tengan lo mejor.","",2011-10-31T16:35:29.000Z,chile,FALSE
429800953,pt,@felipeharboe Agradecer a esto ????????? https://t.co/73UWIdoGee,1384641535086628865,2021-04-20T22:54:02.000Z,0,0,0,0,Leonardo Acevedo,Leomaldeto,"soy sureño, trabajador, no me gusta la injusticia , soy un cuarentón dedicado a su familia.
me gusta la política, la naturaleza y soy feliz.
cuidemos el planeta","",2011-12-06T11:57:33.000Z,Chile,FALSE
495415015,es,@felipeharboe sabe de eso! https://t.co/SBRpR0fSPK,1384687138130874369,2021-04-21T01:55:14.000Z,0,0,0,0,Eduard Limonov,r_j4r4,"Porteño, wanderino y playanchino. 🎻 #AprueboDignidad 
#arquitectura #violín #politica
#dibujos #croquis
 Escucho https://t.co/9UvkO9tXox 🎶🎵
Ni canutos ni patriotas.","",2012-02-17T23:10:39.000Z,Chilezuela.,FALSE
51573006,es,"@felipeharboe Entonces se un aporte y cada vez qué aparezcas en la TV,  en lugar de atacar al gobierno y encontrar todo malo  envía un aviso a la ciudadanía...se te sgradecera.",1384719214796316672,2021-04-21T04:02:42.000Z,0,0,1,0,luis sergio caceres,boxy2009,"Tata de fin de semana , ex concertacion y ex asesor del Ministerio del Interior .","",2009-06-27T22:15:41.000Z,"Macul, Chile",FALSE
54662754,es,"@marcosimu @felipeharboe @HernanLarrain @Cumparini @OasisFMChile No necesariamente prejuicio, Marco. Es publicidad, la cual uds son los que dirimen las directrices, frases y tonos de lo que nosotros/as vemos en #Twitter no obstante al buen trabajo que hayan hecho en su programa.",1384622490232758272,2021-04-20T21:38:21.000Z,0,0,0,0,Nash,Nashomagno,Known as @nashcartoon in IG too.,"",2009-07-07T20:20:11.000Z,Santiago de Chile,FALSE
54662754,es,"@felipeharboe @HernanLarrain @marcosimu @Cumparini Las preguntas contingentes, la cagaron jajaja qué superlativos los temas de conversación, cueck",1384581278108983297,2021-04-20T18:54:35.000Z,0,2,0,0,Nash,Nashomagno,Known as @nashcartoon in IG too.,"",2009-07-07T20:20:11.000Z,Santiago de Chile,FALSE
54662754,es,"@marcosimu @felipeharboe @HernanLarrain @Cumparini @OasisFMChile No hay problema en escucharla estimado, sin embargo me hace ruido y mofa los ""tremendos"" temas de conversación con q publicitan la entrevista.",1384615958640140297,2021-04-20T21:12:24.000Z,0,1,0,0,Nash,Nashomagno,Known as @nashcartoon in IG too.,"",2009-07-07T20:20:11.000Z,Santiago de Chile,FALSE
601940820,es,@felipeharboe Lllama la atencion la inexistencia de una oposicion decente.,1384692841490825218,2021-04-21T02:17:54.000Z,0,0,0,0,Francisco perez,fcoperez123,"Sino te gusta mi critica sigue adelante. Considero que sin ella, no hay avance.","",2012-06-07T13:11:33.000Z,chile,FALSE
67395715,es,"@lonelywolf2000 @patriota_1972 @Carabdechile @radiocarab @inddhh @Xchong @urrutilaubreaux @PJudicialChile @fiscalesdechile @FiscaliadeChile @MagistradosCL @fiscaliaoriente @MinjuDDHH @SubseDDHH @Senado_Chile @HernanLarrainF @jaimebellolio @katymartorell @felipeharboe @min_interior @PDI_CHILE Es un pobre csm ,no vale la pena ni mirarlo ,fuerza @Carabdechile",1384590363369877504,2021-04-20T19:30:41.000Z,1,0,1,0,PETER SMITH,PETERDICK,libre pensador 🇨🇱,"",2009-08-20T19:12:28.000Z,CHILE,FALSE
737471366,es,"@felipeharboe Felipe la campaña está al aire tiene inflexiones porque va hasta Julio, pero a partir de los 40 y tantos las RRSS toman mayor relevancia que la tele",1384706973518766082,2021-04-21T03:14:03.000Z,0,0,0,0,jorge briones,jorgebriones58,"","",2012-08-04T21:46:59.000Z,"",FALSE
762117813465120769,und,@Carabdechile @radiocarab @inddhh @Xchong @urrutilaubreaux @PJudicialChile @fiscalesdechile @FiscaliadeChile @MagistradosCL @fiscaliaoriente @MinjuDDHH @SubseDDHH @senado_chile @HernanLarrainF @jaimebellolio @katymartorell @fiscaliaoriente @felipeharboe @min_interior @PDI_CHILE https://t.co/xzDGh1FhOR,1384579844734865412,2021-04-20T18:48:53.000Z,10,4,5,1,Jorge A #FueraONU #YoApoyoACarabineros 🇨🇱nos1ro,lonelywolf2000,"Patriota🇨🇱 Orgulloso hijo de Carabinero✝️, Pro-Familia, Cristiano, Anti Comunista. NO MÁS INMIGRACIÓN ABUSIVA, ILEGAL Y DESCONTROLADA!","",2016-08-07T02:47:01.000Z,Santiago,FALSE
7909072,es,"@Nashomagno @felipeharboe @marcosimu @Cumparini Es un extracto, evidentemente. 
Aquí el capítulo completo, el jueves 8 de abril: 

https://t.co/4KZxgtsCAv",1384585172335607815,2021-04-20T19:10:04.000Z,0,0,1,0,Hernan Larrain M.,HernanLarrain,Abogado y cientista político. Ex Pdte de @evopoli.,https://t.co/UXFsqoODhL,2007-08-02T14:49:16.000Z,SCL,FALSE
80087979,es,"Que callado están los miserables sobre todo el señor @felipeharboe sobre su presidente y bloqueo al 3er retiro ...
Te das cuenta miserable que tu voto nos tiene sumidos en la miseria e insertidumbre ...
Tu le cuidaste la espalda al peor presidente de Chile 
Miserable",1384666320676040706,2021-04-21T00:32:31.000Z,0,0,0,0,#LibertadALosPresosDeLaRevueltaSocial,GonzalezPacheco,"Padre y esposo...
Amante de mí hermoso Valparaíso ..
Disperso en la la vida ...
De convicciones fuertes ...
Odiable y odioso..
💚La Murga","",2009-10-05T18:13:33.000Z,Valparaíso,FALSE
80087979,es,"@sgaldames @felipeharboe Entendido claramente, solo quería resaltar lo gran político que era ...porque supongo que ya está muerto políticamente hablando",1384712285831184385,2021-04-21T03:35:10.000Z,0,0,0,0,#LibertadALosPresosDeLaRevueltaSocial,GonzalezPacheco,"Padre y esposo...
Amante de mí hermoso Valparaíso ..
Disperso en la la vida ...
De convicciones fuertes ...
Odiable y odioso..
💚La Murga","",2009-10-05T18:13:33.000Z,Valparaíso,FALSE
80087979,es,"@sgaldames @felipeharboe Y recuerda que este es parlamentario, voto a favor de Sebastián Piñera, fue uno de la ""oposición"", que salvó a Piñera de la acusación constitucional ...
Jajaja y ahora quiere jugar a ser verdugo con sus twits",1384709346907545605,2021-04-21T03:23:29.000Z,0,1,0,0,#LibertadALosPresosDeLaRevueltaSocial,GonzalezPacheco,"Padre y esposo...
Amante de mí hermoso Valparaíso ..
Disperso en la la vida ...
De convicciones fuertes ...
Odiable y odioso..
💚La Murga","",2009-10-05T18:13:33.000Z,Valparaíso,FALSE
81479101,es,@felipeharboe Quienes vivimos en regiones nos mantenemos informados por los medios locales y las autoridades que todas las semanas entregan calendario vacunación y sector donde asistir.,1384692959946366977,2021-04-21T02:18:22.000Z,0,0,1,0,Fran Zárate,Pan_cha,Aprendiz de la vida en búsqueda de soluciones con y por la sociedad civil . #YoMeVacuno 💫periodista de profesión y pulpo DR. #ConstruirYNoDestruir Copiapina,"",2009-10-11T00:49:43.000Z,Chile,FALSE
859614298573819905,und,"@aluksicc @clarroulet @danieljadue @carmen_hertz @felipeharboe @guillier @KarolCariola @PamJiles @PepaHoffmann @ArayaPedro @camila_vallejo 
#DestituciónAPiñera #tercerRetiroyPiñerapalaCasa https://t.co/7g7dPpUujO",1384670822326050817,2021-04-21T00:50:24.000Z,0,0,1,0,klaudio Garay,Claudiosotogar2,Arriba los que luchan!!!,"",2017-05-03T03:43:14.000Z,paraisos fiscales,FALSE
983437736857276418,es,"@Cutchile @felipeharboe @FIEL_Chile @Barbara_figue @ciudadanatamara @NolbertoDiaz @JoseManuelDiazz @FabCaballero @secregeneralCUT @CSA_TUCA Me sumo al pesar que implica tu partida anticipada. Extrañaré diálogos de coyuntura, desacuerdos teóricos, caminatas y ""pispeos"", e intensas discusiones políticas. Querido Fernando. Descansa en Paz compañero. Mauro Salazar J.",1384556210226139137,2021-04-20T17:14:58.000Z,0,0,0,0,Mauro Salazar J.,maurosa98535622,Ensayista y disidente. Caresiano-Pugliesiano.Schubertiano/Piazzolleano. Pessoa y Vallejo en prosa. Laclausiano de dislocación y no de equivalencias.,"",2018-04-09T20:13:22.000Z,"Santiago, Chile",FALSE
99011643,es,@felipeharboe Como que no wn mentiroso?. Prende la tele,1384693133666041859,2021-04-21T02:19:04.000Z,0,0,0,0,Cristian Gonzalez,cpgonzale,muchas historias,"",2009-12-24T02:45:41.000Z,"ÜT: -33.438166,-70.632719",FALSE
