author_id,id,created_at.x,text,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,created_at.y,username,name,verified,url,description
2935491537,1384707678837035011,2021-04-21T03:16:51.000Z,"@mentiraslared Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,1,0,1,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384707520246202379,2021-04-21T03:16:14.000Z,"@PamJiles Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384707456719331330,2021-04-21T03:15:58.000Z,"@elchedelosgays @PrimeraLineaTw @RadioTVLiberaci @Radio19deAbril @rvfradiopopular @prensaopal @PamJiles @Pablo_Maltes @GAMBA_CL @su_opazo @EnidSoledad Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698072249376775,2021-04-21T02:38:41.000Z,"@elchedelosgays Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384708324428484609,2021-04-21T03:19:25.000Z,"@Cooperativa Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384707421881487365,2021-04-21T03:15:50.000Z,"@MarciaVargasS Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698549217243139,2021-04-21T02:40:35.000Z,"@cuncorock Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,1,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698533530509312,2021-04-21T02:40:31.000Z,"@MaherIsi Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384707253392093191,2021-04-21T03:15:10.000Z,"@marcoporchile Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,1,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384701790902538240,2021-04-21T02:53:28.000Z,"@jfgermainfonck Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,1,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698372838379522,2021-04-21T02:39:53.000Z,"@PCdeChile Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384704821220020230,2021-04-21T03:05:30.000Z,"Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384707719979020289,2021-04-21T03:17:01.000Z,"@baradit Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384705644423434244,2021-04-21T03:08:46.000Z,"@DocVictorTorres Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384699580848099332,2021-04-21T02:44:41.000Z,"@CGUTEM @MarciaVargasS @JuliaVialTV @HolaChileLaRed Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,1,0,1,1,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698261794172928,2021-04-21T02:39:26.000Z,"@Orlando_E_ Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,1,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384697733378891776,2021-04-21T02:37:20.000Z,"@Chileokulto @GobiernodeChile @Juanalalok Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384703553638391808,2021-04-21T03:00:28.000Z,"@CarmenConcejala @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile Es casi inutil para muchos tener nombre y apellido hoy por que hasta con rut nadie califica a nada.Tenemos una partidocracia que no entendió que la democracia es un poco mas complejo que votar . Miremos nuestras calles , no es deporte como las personas arriesga su vida por dinero",es,1,1,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698686781931520,2021-04-21T02:41:08.000Z,"@espinozacuellar @Cooperativa Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384697901306322947,2021-04-21T02:38:00.000Z,"@meganoticiascl Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384699497784266755,2021-04-21T02:44:21.000Z,"@jgalemparte @RepFederalChile Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,1,0,1,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384701902282178561,2021-04-21T02:53:54.000Z,"@CarmenConcejala @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,1,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698405889454080,2021-04-21T02:40:01.000Z,"@valpoinformado Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,1,1,2,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698281851301892,2021-04-21T02:39:31.000Z,"@Mister_Wolf_0 Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384705695795253250,2021-04-21T03:08:59.000Z,"@baradit Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,1,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384699719335780357,2021-04-21T02:45:14.000Z,"@hernan_sr @jaimegajardo @PiensaPrensa Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384697998513475592,2021-04-21T02:38:23.000Z,"@apa_charlie @guidogirardi Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698171473940481,2021-04-21T02:39:05.000Z,"@baradit Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698741190451200,2021-04-21T02:41:21.000Z,"@DMatamala Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,1,0,1,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698467411496967,2021-04-21T02:40:15.000Z,"@angelamatygaspy @ElinaOliva Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
2935491537,1384698298267840513,2021-04-21T02:39:35.000Z,"@ninoninanerinaa @ElinaOliva Alguien aun no tiene claro que #Democracia y #Estado está secuestrado hace 30 años por una inutil #ClasePolitica y sus #PartidosPolíticos ? 

Quienes son : @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile",es,0,0,0,0,2014-12-21T17:03:00.000Z,barriobenavente,BarrioBenavente,FALSE,"",""
353062096,1384707451459678209,2021-04-21T03:15:57.000Z,"Por favor @sebastianpinera ⚠️RENUNCIE⚠️ y que se forme un #GobiernoDeUnidadNacional 
No habrá legado #ElPeorPresidenteDeLaHistoria 
#Cacerolazo #estallido2021 #TercerRetiroDel10MV @PDC_Chile  @PSChile @elfrente_amplio
@PRadicalcl @RNchile @cutchile #AcusacionConstitucionalAPiñera",es,2,0,2,0,2011-08-11T14:02:02.000Z,ImagenSurZAL,Imagen Sur ZAL 2021™,FALSE,https://t.co/PBRTSNDMdf,"Fotógrafo, republicano, catador a domicilio de carnes, cervezas artesanales, vino y pisco sour.  protón permanente. Optimista 24/7 🍽️🍷🍻 IG: @hu_hu_hugo_zal"
353150169,1384703289267261440,2021-04-21T02:59:25.000Z,"@viax @stockdisponible @RNchile @desbordes @freddy_stock este es un piñera 2.0
dispara cuando sabe que la bala está en la cámara de la pistola, porque la cargó el mismo",es,0,0,0,0,2011-08-11T16:37:28.000Z,xunyc_,Eduardo Fernandez,FALSE,"",""
383309209,1384721245049180160,2021-04-21T04:10:46.000Z,Ni por ningún candidato perteneciente o patrocinado por la @udipopular @RNchile @evopoli @PLRchile @PPD_Chile @PRSDChile @RDemocratica @elfrente_amplio @la_convergencia,es,0,0,0,0,2011-10-01T17:02:45.000Z,jufesa1967,Yo APRUEBO Justo Sánchez,FALSE,"","Dirigente Asociación Nacional de Funcionarios de Aduanas 
Andino de corazón, mi corazón ❤ siempre a la izquierda."
475889385,1384713043649646592,2021-04-21T03:38:10.000Z,"@PSChile @DiputadosDC @PPD_Chile @udipopular @RNchile @evopoli salvaron este presidente y les dimos un tiempo pero no arreglaron las cosas, no critiquen el enojo de la gente xq lo verán en las calles y en las urnas uds perderán #NoDiganQueNoLoVieronVenir #AcusaciónConstitucional",es,0,0,0,0,2012-01-27T15:05:49.000Z,apardocristian,cristian Acuña,FALSE,"","Chileno, PaMa de Fernando Tomás y papá de Emma Sofía, futuro Ing., objetivo y amigo de mis amigos...."
583830157,1384733658683170818,2021-04-21T05:00:05.000Z,@ManuAraneda_com @desbordes @RNchile No te das cuenta que el reriro pudo a yudar a miles de familia ?,es,0,0,0,0,2012-05-18T13:54:25.000Z,x_pinto,kriz,FALSE,"",🥱
69205026,1384700050022993921,2021-04-21T02:46:33.000Z,"Hay que decírselos en su cara: eres un populista y no representas los principios de mi sector. 
No queremos políticos sin convicción en las ideas que defendemos. 
No voy a fumar a nadie, pero apenas vea a uno se lo voy a decir en su cara. 
Me harté. 
@udipopular @RNchile https://t.co/3Sv0FnZv2b",es,0,0,1,0,2009-08-27T04:52:54.000Z,andresamengual,Fotografo Estepario,FALSE,"",Large format photographer based in Patagonia. Nfts and analog prints.
71907265,1384715898955632641,2021-04-21T03:49:31.000Z,"@LaRedTV rinde un homenaje a los muertos por Covid, mientras los parlamentarios de Chile @RNchile @udipopular @evopoli @PPD_Chile @PSChile @PDC_Chile @PRadicalcl hacen el ridículo del mundo por la muerte de un príncipe lejano q probablemente ni siquiera sabía dónde quedaba Chile",es,0,0,0,0,2009-09-05T22:33:15.000Z,Kareenpc,Karen,FALSE,"",Chile debe y necesita cambiar. Apruebo Convención Constitucional
731186737,1384731164468989952,2021-04-21T04:50:11.000Z,@AyelenCarrilla1 @barriobenavente @joalmo14 @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile La supuesta democracia,es,0,0,0,0,2012-08-01T18:17:16.000Z,valpoinformado,Mike,FALSE,"","Libertad a los presos políticos Mapuche, libertad a los presos del estallido, Palestina libre y soberana."
731186737,1384719816054001664,2021-04-21T04:05:05.000Z,@barriobenavente @PPD_Chile @PSChile @udipopular @RNchile @elfrente_amplio @PCdeChile @DiputadosDC @phumanista @PRadicalcl @Liberales_Chile Así es la nefasta clase política,es,0,0,1,0,2012-08-01T18:17:16.000Z,valpoinformado,Mike,FALSE,"","Libertad a los presos políticos Mapuche, libertad a los presos del estallido, Palestina libre y soberana."
73919650,1384705744709238786,2021-04-21T03:09:10.000Z,@carenatre Piñera es el enemigo público número uno de Chile...y el segundo lo comparten la @udipopular  y @RNchile,es,0,0,0,0,2009-09-13T16:43:15.000Z,Hiperactivex,Alien -325 días!,FALSE,"","Tecnocrata-Agnostico.
#IndependientesONada
#LiberenNuestrosJovenes
#El80porCientoSomosMayoria
#PartidosCorruptos"
888212904750743552,1384697885766438912,2021-04-21T02:37:57.000Z,La senadora #yasnaprovostemv  es DC obvio que es de esos políticos que van dónde calienta el sol  ..... La @PDC_Chile es @RNchile oculto,es,0,0,0,0,2017-07-21T01:43:53.000Z,37Chaf,CHAF_39 / vikkingó,FALSE,"","37 años, estudiante de psicología, padre de tres hermosos hijos,  me gusta la tranquilidad mas que otra cosa y vivo la vida."
893554645729259520,1384711204602535937,2021-04-21T03:30:52.000Z,@CarolaC93718647 @udipopular @RNchile @evopoli,und,1,0,1,0,2017-08-04T19:30:03.000Z,peixeabada,Bom Peixe Abada,FALSE,"",ABADA CAPOEIRA
893554645729259520,1384707316889661440,2021-04-21T03:15:25.000Z,"@Rulos_CC_ La plata los compra las forestales y las tiendas como falabella los coluden día a día por eso no webean al cagao de la cabeza @sebastianpinera por eso este weon se ríe de los pobres y sus amiguitos de los partidos @RNchile 
@diputadosudi @evopoli 🤷🏾‍♂️💩🖕🏽🖕💰🍄🤢🤮⚰🖕🏽",es,0,0,2,0,2017-08-04T19:30:03.000Z,peixeabada,Bom Peixe Abada,FALSE,"",ABADA CAPOEIRA
89903149,1384705010957684736,2021-04-21T03:06:15.000Z,@Pau_Patriot @gabrielboric Eso ve a escribirlo a las páginas de @udipopular @RNchile @evopoli,es,0,0,0,0,2009-11-14T08:59:41.000Z,Patoi1312,pAtOi!* LiberarPresxsDLaRevuelta,FALSE,"",Hombre tratando de cumplir sus sueños y no rendirse en el camino. Bullanguero/// Antifachos /// T_T /// Viva La U Valiente  Libre y Combativa ///
